product_id,mean,std,min,max,range,high_state_mean,low_state_mean,high_state_ratio,high_state_std,low_state_std,transition_point,transition_magnitude,trend_slope,EPAI_COILC,LARGCOILVISC,Aluminium,Azote,Bore,Carbone,Chrome,Cuivre,Etain,Manganese,Molybdene,Nickel,Niobium,Phosphore,Silicium,Soufre,Titane
18P193,195.51154253333337,487.8424404416724,-535.007,712.161,1247.168,515.856791758794,-435.6637504950495,0.6633333333333333,193.75569538806317,175.1488063624486,0.7266666666666667,168.00799999999998,-5.0347629225835835,3.3499999,1096,341,47,28,2314,1701,120,14,11965,21,133,3,114,2584.0,10,394
18P194,205.78596858999998,485.798807698307,-533.935,712.491,1246.426,533.9198605969389,-412.6202125,0.6533333333333333,176.4242051354104,187.43706628903405,0.73,110.08299999999997,-5.034720521537573,3.3499999,1096,327,69,28,2424,1652,100,42,11475,28,148,3,99,2427.0,7,382
18P195,176.52995843333338,487.3996644530637,-536.16,699.389,1235.549,508.4708082474226,-430.9844270754716,0.6466666666666666,192.30037482142313,179.82235221936062,0.71,186.218,-5.0354825783019805,3.25,1076,328,52,25,2244,1627,152,14,11461,22,160,3,113,2555.0,9,371
18P196,208.8953202,485.09148359605797,-538.879,711.172,1250.051,543.1880618556701,-402.92347113207546,0.6466666666666666,161.2143725627708,194.80764328890686,0.7233333333333334,105.881,-4.964544183330929,3.25,1076,328,52,25,2244,1627,152,14,11461,22,160,3,113,2555.0,9,371
18P197,212.20609066666665,460.3695180521066,-408.279,710.678,1118.9569999999999,540.5672999999999,-346.8954279279281,0.63,196.27614867853129,97.76312871729688,0.5766666666666667,84.21000000000001,-4.640510172424137,3.25,1076,324,60,31,2297,1653,83,17,11528,16,141,8,124,2488.0,9,388
18P198,214.5703266666667,478.3924532031145,-531.958,706.805,1238.763,525.6411308457712,-416.99766969696964,0.67,178.05269134835265,179.27521053925264,0.7366666666666667,108.10500000000002,-4.874448535917067,3.25,1076,279,49,30,2411,1701,71,65,11637,14,130,9,147,2487.0,10,372
18P199,208.6635332666667,457.45123785769346,-411.987,698.071,1110.058,527.1598129842931,-349.4354522935779,0.6366666666666667,206.27239264156597,103.6070162500176,0.33666666666666667,84.375,-4.62801254155713,3.25,1076,279,49,30,2411,1701,71,65,11637,14,130,9,147,2487.0,10,372
18P200,240.15474100000003,465.5520616528262,-529.815,701.12,1230.935,529.9134106280193,-404.79197526881717,0.69,166.75061750260065,180.97618346855074,0.75,190.66700000000003,-4.742414976544183,4.0999999,1075,527,42,31,2189,1675,134,52,11695,19,137,3,105,2639.0,14,374
18P201,226.51524666666666,474.638043427632,-534.595,696.176,1230.7710000000002,531.93960591133,-412.67181443298966,0.6766666666666666,168.2558499634831,178.9286567770885,0.7366666666666667,103.16199999999999,-4.8334843842709345,4.0999999,1075,527,42,31,2189,1675,134,52,11695,19,137,3,105,2639.0,14,374
18P202,240.37970921333337,449.3679433272911,-411.163,711.007,1122.17,534.7676445427136,-339.65196534653467,0.6633333333333333,201.726944432257,104.58825780162172,0.51,86.02300000000002,-4.539666010790342,4.4499998,1058,310,61,2,834,2026,146,54,18784,29,135,11,212,2563.0,19,10
18P203,258.69633566666664,461.1464096785029,-532.864,706.64,1239.504,535.6336559241706,-397.86292921348314,0.7033333333333334,170.6533073112092,182.18006023623693,0.7633333333333333,180.698,-4.687699294325494,4.4499998,1058,275,52,4,819,1983,163,64,18747,25,135,9,160,2575.0,10,22
18P204,238.77703693333333,458.356374636993,-408.691,715.951,1124.642,547.7024719387755,-343.42859057692306,0.6533333333333333,197.2685120470843,111.0952719251808,0.7233333333333334,65.423,-4.655743332988144,4.4499998,1058,275,52,4,819,1983,163,64,18747,25,135,9,160,2575.0,10,22
18P205,179.07300500000002,488.2635289237284,-538.879,716.528,1255.4070000000002,510.9015479591837,-446.29617211538465,0.6533333333333333,181.92258495991638,158.0737115815771,0.7033333333333334,140.32299999999998,-5.0666137739086,3.55,1047,349,55,29,2261,1660,112,15,11560,18,127,4,133,2481.0,10,390
18P206,181.29848933333332,460.6019440075987,-411.081,702.026,1113.107,525.6525868131868,-349.8239322033899,0.6066666666666667,198.34014143152655,111.15214575193218,0.6533333333333333,68.143,-4.665655422215802,3.55,1047,421,50,28,2194,1736,88,64,11395,13,133,4,128,2386.0,16,320
18P207,216.96700433333336,477.67819283576847,-532.04,696.917,1228.9569999999999,526.776991089109,-421.6209275510204,0.6733333333333333,169.9149080466983,177.88558903331673,0.7333333333333333,149.05700000000002,-4.925982081600909,4.4499998,1032,341,47,28,2314,1701,120,14,11965,21,133,3,114,2584.0,10,394
18P208,191.58692726666666,460.20396490502486,-406.467,700.708,1107.175,518.4616617989418,-364.98356666666655,0.63,204.4073498338796,89.989131255943,0.4633333333333333,66.577,-4.665118513565705,3.3499999,1019,327,69,28,2424,1652,100,42,11475,28,148,3,99,2427.0,7,382
18P209,167.7455217333333,489.5430756485973,-536.572,712.161,1248.733,511.6720042105263,-426.3093116363637,0.6333333333333333,190.91315077058536,178.5280692597711,0.7,118.23999999999998,-5.052992862574033,3.3499999,1019,279,49,30,2411,1701,71,65,11637,14,130,9,147,2487.0,10,372
18P210,168.88179119999998,424.86708621932047,-362.054,718.588,1080.6419999999998,488.02861027624306,-316.5432025210084,0.6033333333333334,191.24957808946968,87.9519923678797,0.5233333333333333,56.031000000000006,-4.362758097854421,2.6500001,998,325,51,29,2282,1692,112,13,11652,15,128,2,133,2524.0,7,385
18P211,187.11825266666676,485.219682096134,-531.546,724.768,1256.314,513.2423096446702,-436.63358446601944,0.6566666666666666,181.4805451542611,169.03889288431537,0.7133333333333334,128.70499999999998,-4.998040162846256,3.45,1014,236,65,3,860,1946,148,22,18477,26,126,7,159,2580.0,12,24
18P212,217.77587066666663,459.7969184914744,-408.938,697.412,1106.35,531.5326793814434,-356.4582886792453,0.6466666666666666,204.211881208639,102.95650696334542,0.5633333333333334,93.934,-4.673927119456885,4.1999998,1001,279,49,30,2411,1701,71,65,11637,14,130,9,147,2487.0,10,372
18P213,231.01329953333334,470.3472185470693,-537.396,696.094,1233.49,520.2811690384616,-422.98362282608696,0.6933333333333334,180.31841746395946,171.03713745143966,0.7433333333333333,205.7466,-4.670262305972287,4.4499998,1001,297,64,4,878,1861,125,19,18971,23,127,7,128,2648.0,16,25
18P214,180.26771300000001,460.7248843353099,-409.103,704.663,1113.766,517.6634194594594,-362.4992930434782,0.6166666666666667,202.19172243988595,94.01317647206238,0.6666666666666666,94.09700000000001,-4.687780609228992,3.25,989,527,42,31,2189,1675,134,52,11695,19,137,3,105,2639.0,14,374
18P215,202.82050219999996,485.4436298749563,-533.688,718.506,1252.194,528.7381074111676,-420.5364708737864,0.6566666666666666,177.3244838626455,181.2018059300716,0.72,205.5811,-5.023010557912866,3.9500003,964,326,50,34,2268,1636,122,16,11529,16,138,4,154,2485.0,6,363
18P216,216.11716606666667,456.4429704410867,-408.362,701.12,1109.482,530.2684379274612,-350.52952056074764,0.6433333333333333,200.48329474826477,105.1826946770002,0.53,55.61800000000005,-4.611654541921574,3.6500001,949,340,53,29,2242,1658,106,54,11744,26,135,14,130,2607.0,5,361
18P217,210.7523073333333,482.0397876881767,-533.194,695.929,1229.123,526.2723625,-420.28780300000005,0.6666666666666666,181.93855721636746,178.58522307589723,0.7366666666666667,90.637,-4.916796299870002,3.6500001,949,366,52,36,2151,1674,121,66,11819,29,151,2,121,2556.0,14,357
18P218,207.28117079999996,460.4670672419127,-408.032,701.367,1109.399,532.9947523157895,-355.3150154545454,0.6333333333333333,197.4338298591277,98.43445670122323,0.5066666666666667,96.65199999999999,-4.690888481600907,3.6500001,949,325,51,29,2282,1692,112,13,11652,15,128,2,133,2524.0,7,385
18P219,221.88720733333335,478.94740127529775,-536.49,698.483,1234.973,533.9906835820896,-411.77742626262625,0.67,171.8287820564005,184.94584972432492,0.7433333333333333,159.52100000000002,-4.854993774508605,3.6500001,949,340,53,29,2242,1658,106,54,11744,26,135,14,130,2607.0,5,361
18P220,200.36970333333332,462.178511094794,-411.822,703.344,1115.1660000000002,529.7252793650794,-360.4249261261262,0.63,199.69692094383916,93.49801499141495,0.48333333333333334,75.06400000000002,-4.72961786157624,3.6500001,949,366,52,36,2151,1674,121,66,11819,29,151,2,121,2556.0,14,357
18P221,226.95439599999997,476.5201679353373,-538.055,701.614,1239.6689999999999,534.7413866336633,-407.46368673469385,0.6733333333333333,171.21408626410388,187.8393969456243,0.7433333333333333,123.51399999999998,-4.822127714930165,3.6500001,949,325,51,29,2282,1692,112,13,11652,15,128,2,133,2524.0,7,385
18P222,200.40397399999998,461.10339191928705,-410.669,699.966,1110.635,526.4952757894736,-362.844638181818,0.6333333333333333,201.18501185339065,86.80310000626905,0.52,146.08999999999997,-4.690459069900773,3.6500001,949,347,67,32,2169,1694,131,23,11701,27,138,26,120,2570.0,6,371
18P223,191.8236933333334,485.85877667321927,-535.831,701.12,1236.951,515.5528373737375,-436.5917039215686,0.66,183.22131300698194,170.53651954429054,0.7166666666666667,168.09099999999998,-4.958785906643402,3.6500001,949,325,51,29,2282,1692,112,13,11652,15,128,2,133,2524.0,7,385
18P224,211.60703510000008,458.7078924358095,-406.467,715.539,1122.0059999999999,538.2777121052633,-352.64231609090916,0.6333333333333333,185.67996294301176,100.4662883626668,0.64,107.034615,-4.652840603082255,3.6500001,949,421,50,28,2194,1736,88,64,11395,13,133,4,128,2386.0,16,320
18P225,186.220148,487.49026881836926,-535.254,723.697,1258.951,521.659892746114,-418.82537289719625,0.6433333333333333,184.25099266011304,185.5992115267473,0.7166666666666667,254.856,-5.025201193924376,3.6500001,949,347,67,32,2169,1694,131,23,11701,27,138,26,120,2570.0,6,371
18P226,202.00936833333338,458.85278481250145,-412.564,702.109,1114.673,519.4990453125,-362.41672407407395,0.64,209.9332761617516,85.14045403780025,0.5366666666666666,150.45799999999997,-4.66085603788931,3.6500001,949,308,43,30,2229,1768,116,34,11428,39,144,8,141,2486.0,14,342
18P227,186.25993899999997,488.41444154772086,-531.958,696.011,1227.969,520.9806840206185,-426.34217924528303,0.6466666666666666,180.0389539306068,184.00189722002568,0.7166666666666667,157.70800000000003,-5.086883633929264,3.6500001,949,340,53,29,2242,1658,106,54,11744,26,135,14,130,2607.0,5,361
18P228,190.6129885,462.58640321754956,-415.53,703.015,1118.545,527.9123729032258,-359.7175860526316,0.62,197.81000995543403,96.6331783329826,0.63,67.9779,-4.765457412520137,3.6500001,949,340,53,29,2242,1658,106,54,11744,26,135,14,130,2607.0,5,361
18P229,174.79600399999995,489.6133077478097,-532.699,696.094,1228.7930000000001,511.2612407216495,-440.9988632075472,0.6466666666666666,183.12580210380997,170.33021017878986,0.7033333333333334,270.346,-5.085792874098602,3.6500001,949,340,53,29,2242,1658,106,54,11744,26,135,14,130,2607.0,5,361
18P230,194.5334226666667,462.2745183374136,-408.691,706.064,1114.7549999999999,533.511797311828,-358.5365570175439,0.62,190.51888060749152,91.05893316040134,0.49,106.952,-4.787360170090782,3.6500001,945,302,40,32,2360,1688,171,53,11660,25,162,3,100,2566.0,8,367
18P231,177.272031,487.49634082641364,-533.194,699.801,1232.995,508.4931738461538,-437.85294857142856,0.65,188.39574779730884,171.24539815465513,0.7066666666666667,205.99300000000002,-5.0522161216680175,3.45,943,325,51,29,2282,1692,112,13,11652,15,128,2,133,2524.0,7,385
18P232,200.7638243333333,463.76441048680937,-408.856,724.438,1133.2939999999999,531.0536216931217,-361.62150630630634,0.63,202.40970379029272,89.48380523164185,0.63,146.585,-4.7727352525028035,3.75,934,325,51,29,2282,1692,112,13,11652,15,128,2,133,2524.0,7,385
18P233,221.22063699999998,475.75304392591045,-535.913,705.569,1241.482,527.6618029556649,-420.09438041237115,0.6766666666666666,169.95679931136488,173.31080055999325,0.7333333333333333,143.1241,-4.855304971810798,4.1500001,937,345,52,31,2310,1642,57,5,11660,16,116,3,114,2536.0,10,367
18P234,200.25601,461.32789539022195,-409.845,711.914,1121.759,539.74112,-345.8722104347825,0.6166666666666667,188.92179265208839,112.63429987737163,0.7066666666666667,83.30399999999997,-4.7016706874076375,3.75,934,345,52,31,2310,1642,57,5,11660,16,116,3,114,2536.0,10,367
18P235,185.56366906666662,489.9808437454076,-537.643,701.532,1239.1750000000002,524.3900244559585,-425.59041121495335,0.6433333333333333,177.55513132580768,184.51352991046804,0.03333333333333333,154.084,-5.100485549466105,3.75,934,297,46,31,2257,1700,127,59,11467,15,132,2,89,2397.0,11,348
18P236,194.4456044333333,459.9990900747262,-407.62,710.678,1118.298,530.4778155913979,-353.8174769298246,0.62,191.54640199729667,103.49120684780692,0.52,60.97399999999999,-4.706456382828698,3.75,934,345,52,31,2310,1642,57,5,11660,16,116,3,114,2536.0,10,367
18P239,152.56702093333334,428.31103290376575,-438.849,700.873,1139.722,459.0448757219251,-354.6131458407079,0.6233333333333333,178.5850646321662,142.92158103159855,0.6933333333333334,184.32299999999998,-4.385295928576983,2.6500001,920,378,43,30,2240,1720,217,35,11568,23,155,1,88,2460.0,10,375
18P240,189.52202799999992,459.4352078282764,-409.927,705.404,1115.3310000000001,520.3732392513368,-357.992808318584,0.6233333333333333,203.58708373652564,97.28804762878521,0.63,65.50598000000001,-4.621532064382938,3.25,919,388,41,31,2199,1654,163,72,11536,20,156,4,115,2487.0,8,376
18P241,197.68300433333332,479.9853707382597,-531.546,711.337,1242.883,512.4848639999999,-431.92071500000014,0.6666666666666666,179.87214568751398,173.69515269469733,0.73,165.53699999999998,-4.9233312752586125,3.25,919,388,41,31,2199,1654,163,72,11536,20,156,4,115,2487.0,8,376
18P242,193.91930499999998,460.64531815366337,-410.01,702.85,1112.8600000000001,526.8461032085561,-357.03035221238935,0.6233333333333333,198.01339263347737,100.23795553806319,1.0,0.0,-4.719209707818973,3.25,919,297,46,31,2257,1700,127,59,11467,15,132,2,89,2397.0,11,348
18P243,186.4947726666667,484.27447391980786,-537.066,731.772,1268.8380000000002,510.7436040609138,-433.6704679611649,0.6566666666666666,185.46028380918554,173.03888237243052,0.7166666666666667,200.637,-5.009864877520865,3.25,919,388,41,31,2199,1654,163,72,11536,20,156,4,115,2487.0,8,376
18P244,196.3264457,458.8004124344224,-410.01,704.333,1114.3429999999998,521.307656137566,-357.0199396396397,0.63,204.80816246408108,100.21677438209568,0.6666666666666666,71.439,-4.699675207580081,3.25,919,372,80,31,2210,1664,114,60,11504,19,128,4,152,2497.0,10,363
18P245,221.75731533333328,474.47248972786406,-534.1,699.554,1233.654,529.0425193069307,-411.6264724489796,0.6733333333333333,169.00554531696747,181.12310669238872,0.7366666666666667,213.73900000000003,-4.864936839653777,4.0500002,911,311,55,31,2300,1614,112,27,11580,13,125,2,133,2479.0,10,385
18P246,250.7441326666667,448.0164329716468,-412.976,710.595,1123.571,533.7043522167488,-341.4303474226804,0.6766666666666666,206.60566910844162,108.19542328981242,0.5533333333333333,64.435,-4.55360045649396,4.25,923,341,47,28,2314,1701,120,14,11965,21,133,3,114,2584.0,10,394
18P247,300.9533462666667,431.1399851330967,-531.793,698.483,1230.2759999999998,530.7482372072072,-353.0782664102564,0.74,184.53609917054902,196.2256859322025,0.8266666666666667,128.705,-4.155330822306915,4.8499999,913,349,55,29,2261,1660,112,15,11560,18,127,4,133,2481.0,10,390
18P248,251.0325841666666,453.3246343846268,-413.223,710.101,1123.324,541.8926708955224,-339.5015313131313,0.67,207.60684722434746,115.0200604295524,0.5966666666666667,63.03400000000002,-4.6420977361992914,4.25,906,345,52,31,2310,1642,57,5,11660,16,116,3,114,2536.0,10,367
18P250,220.06268159999996,456.8890362204432,-407.538,698.73,1106.268,524.3609405076141,-361.94466796116524,0.6566666666666666,208.9038942321689,84.64335990045575,0.66,105.38632,-4.674946778368646,3.9500003,890,325,51,29,2282,1692,112,13,11652,15,128,2,133,2524.0,7,385
18R001,249.80044833333332,365.18181325091325,-276.773,698.153,974.926,487.4948646464646,-211.60635980392155,0.66,180.4160324283473,74.42742241527539,0.66,62.0453,-3.646010593428814,4.8400002,1123,536,59,0,263,481,120,40,2392,7,121,2,84,95.0,99,5
18R002,187.07103826666662,326.3043187359872,-210.608,644.76,855.3679999999999,407.0377365445026,-198.3751944954128,0.6366666666666667,182.8241850074708,21.427691826465335,0.64,71.8506,-3.340048574717498,4.04,1028,399,57,0,414,206,74,10,1841,1,122,1,81,84.0,62,5
18R003,235.82363733333332,344.23663540466737,-228.406,694.034,922.44,458.28273520408163,-183.42620096153846,0.6533333333333333,189.86773181239357,63.98383470027478,0.6466666666666666,63.858000000000004,-3.509424535717065,4.8400002,918,531,53,0,291,378,115,32,2318,12,124,2,91,102.0,130,7
18R004,245.70836833333334,342.21124783953763,-224.945,705.075,930.02,447.6042188292683,-189.96162484210527,0.6833333333333333,202.1129164090382,55.93870544787371,0.7033333333333334,77.53601,-3.5468259432615907,4.8400002,918,594,54,0,309,395,137,76,2529,16,132,2,77,98.0,114,8
18R005,178.25910580000001,331.00846399140096,-212.009,669.067,881.076,418.71532153005467,-197.83907777777773,0.61,174.65163495970717,25.978994002134684,0.6133333333333333,56.441900000000004,-3.3815397821086903,4.54,933,337,22,30,277,260,141,12,1768,17,145,2,74,56.0,64,2
18R006,129.9258978,269.27704819456045,-242.578,536.819,779.3969999999999,307.0346701020408,-203.85601923076925,0.6533333333333333,132.96855815659188,69.5402732855358,0.71,71.9327,-2.7550005305970062,3.6400001,1028,222,59,0,559,262,226,91,2594,11,126,2,101,62.0,94,2
18R007,182.38255913333333,351.45179611972895,-241.26,705.24,946.5,425.29365101604276,-219.60305309734514,0.6233333333333333,200.03473142157958,41.76653812511636,0.66,59.242999999999995,-3.6774048062800713,3.8399999,1243,552,64,0,677,357,296,24,3966,15,150,2,142,127.0,86,8
